source,contract_id,as_of_date,as_of_ts,snapshot_ts,observation_method,implied_probability,yes_price,no_price,volume,liquidity,open_interest,active,tradable
kalshi,KXHOUSERACE-AL03-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,205.0,0.0,205.0,True,True
kalshi,KXHOUSERACE-AL03-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,234.0,0.0,84.0,True,True
kalshi,KXHOUSERACE-AL04-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,538.0,0.0,538.0,True,True
kalshi,KXHOUSERACE-AL04-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,30.0,0.0,25.0,True,True
kalshi,KXHOUSERACE-AL05-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,180.0,0.0,180.0,True,True
kalshi,KXHOUSERACE-AL05-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,84.0,0.0,83.0,True,True
kalshi,KXHOUSERACE-AL06-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.035,0.035,0.965,1030.0,0.0,1030.0,True,True
kalshi,KXHOUSERACE-AL06-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.965,0.965,0.035,199.0,0.0,189.0,True,True
kalshi,KXHOUSERACE-AL07-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.96,0.96,0.04,188.0,0.0,62.0,True,True
kalshi,KXHOUSERACE-AL07-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,408.0,0.0,395.0,True,True
kalshi,KXHOUSERACE-AR01-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.045,0.045,0.955,222.0,0.0,222.0,True,True
kalshi,KXHOUSERACE-AR01-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.955,0.955,0.045,1.0,0.0,1.0,True,True
kalshi,KXHOUSERACE-AR02-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.085,0.085,0.915,1263.0,0.0,1237.0,True,True
kalshi,KXHOUSERACE-AR02-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.905,0.905,0.095,146.0,0.0,135.0,True,True
kalshi,KXHOUSERACE-AR03-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.045,0.045,0.955,834.0,0.0,834.0,True,True
kalshi,KXHOUSERACE-AR03-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.965,0.965,0.035,1262.0,0.0,1101.0,True,True
kalshi,KXHOUSERACE-AR04-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.045,0.045,0.955,908.0,0.0,888.0,True,True
kalshi,KXHOUSERACE-AR04-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.955,0.955,0.045,1717.0,0.0,1466.0,True,True
kalshi,KXHOUSERACE-AZ03-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,180.0,0.0,180.0,True,True
kalshi,KXHOUSERACE-AZ03-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-AZ04-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.895,0.895,0.105,3122.0,0.0,2762.0,True,True
kalshi,KXHOUSERACE-AZ04-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.095,0.095,0.905,553.0,0.0,472.0,True,True
kalshi,KXHOUSERACE-AZ05-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.105,0.105,0.895,151.0,0.0,151.0,True,True
kalshi,KXHOUSERACE-AZ05-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.87,0.87,0.13,1537.0,0.0,203.0,True,True
kalshi,KXHOUSERACE-AZ07-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.965,0.965,0.035,128.0,0.0,123.0,True,True
kalshi,KXHOUSERACE-AZ07-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.035,0.035,0.965,435.0,0.0,435.0,True,True
kalshi,KXHOUSERACE-AZ08-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.145,0.145,0.855,309.0,0.0,309.0,True,True
kalshi,KXHOUSERACE-AZ08-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.855,0.855,0.145,4.0,0.0,4.0,True,True
kalshi,KXHOUSERACE-AZ09-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.075,0.075,0.925,725.0,0.0,725.0,True,True
kalshi,KXHOUSERACE-AZ09-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.895,0.895,0.105,297.0,0.0,202.0,True,True
kalshi,KXHOUSERACE-CA01-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.955,0.955,0.045,132.0,0.0,117.0,True,True
kalshi,KXHOUSERACE-CA01-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.035,0.035,0.965,734.0,0.0,732.0,True,True
kalshi,KXHOUSERACE-CA02-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,222.0,0.0,162.0,True,True
kalshi,KXHOUSERACE-CA02-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,487.0,0.0,487.0,True,True
kalshi,KXHOUSERACE-CA04-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.945,0.945,0.055,405.0,0.0,224.0,True,True
kalshi,KXHOUSERACE-CA04-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.035,0.035,0.965,93.0,0.0,93.0,True,True
kalshi,KXHOUSERACE-CA05-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.115,0.115,0.885,317.0,0.0,317.0,True,True
kalshi,KXHOUSERACE-CA05-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.885,0.885,0.115,741.0,0.0,736.0,True,True
kalshi,KXHOUSERACE-CA06-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.945,0.945,0.055,359.0,0.0,275.0,True,True
kalshi,KXHOUSERACE-CA06-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.055,0.055,0.945,483.0,0.0,307.0,True,True
kalshi,KXHOUSERACE-CA07-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.98,0.98,0.02,30.0,0.0,30.0,True,True
kalshi,KXHOUSERACE-CA07-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.02,0.02,0.98,270.0,0.0,270.0,True,True
kalshi,KXHOUSERACE-CA08-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.955,0.955,0.045,260.0,0.0,100.0,True,True
kalshi,KXHOUSERACE-CA08-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.045,0.045,0.955,34.0,0.0,34.0,True,True
kalshi,KXHOUSERACE-CA10-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA10-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,382.0,0.0,382.0,True,True
kalshi,KXHOUSERACE-CA11-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA11-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,313.0,0.0,313.0,True,True
kalshi,KXHOUSERACE-CA12-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.97,0.97,0.03,3500.0,0.0,1250.0,True,True
kalshi,KXHOUSERACE-CA12-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,252.0,0.0,252.0,True,True
kalshi,KXHOUSERACE-CA14-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.945,0.945,0.055,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA14-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.055,0.055,0.945,149.0,0.0,149.0,True,True
kalshi,KXHOUSERACE-CA15-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.965,0.965,0.035,13523.0,0.0,10300.0,True,True
kalshi,KXHOUSERACE-CA15-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,479.0,0.0,479.0,True,True
kalshi,KXHOUSERACE-CA16-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,8702.0,0.0,2852.0,True,True
kalshi,KXHOUSERACE-CA16-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,252.0,0.0,252.0,True,True
kalshi,KXHOUSERACE-CA17-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,569.0,0.0,403.0,True,True
kalshi,KXHOUSERACE-CA17-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,524.0,0.0,524.0,True,True
kalshi,KXHOUSERACE-CA18-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.98,0.98,0.02,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA18-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.02,0.02,0.98,250.0,0.0,250.0,True,True
kalshi,KXHOUSERACE-CA19-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.99,0.99,0.01,4184.0,0.0,2000.0,True,True
kalshi,KXHOUSERACE-CA19-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,633.0,0.0,623.0,True,True
kalshi,KXHOUSERACE-CA20-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.075,0.075,0.925,1218.0,0.0,1216.0,True,True
kalshi,KXHOUSERACE-CA20-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.925,0.925,0.075,1.0,0.0,1.0,True,True
kalshi,KXHOUSERACE-CA23-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.105,0.105,0.895,34.0,0.0,34.0,True,True
kalshi,KXHOUSERACE-CA23-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.895,0.895,0.105,1.0,0.0,1.0,True,True
kalshi,KXHOUSERACE-CA24-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.96,0.96,0.04,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA24-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.04,0.04,0.96,710.0,0.0,710.0,True,True
kalshi,KXHOUSERACE-CA25-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.905,0.905,0.095,3.0,0.0,3.0,True,True
kalshi,KXHOUSERACE-CA25-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.095,0.095,0.905,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA26-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.955,0.955,0.045,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA26-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,482.0,0.0,482.0,True,True
kalshi,KXHOUSERACE-CA28-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,79.0,0.0,58.0,True,True
kalshi,KXHOUSERACE-CA28-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,540.0,0.0,520.0,True,True
kalshi,KXHOUSERACE-CA29-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA29-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,442.0,0.0,257.0,True,True
kalshi,KXHOUSERACE-CA30-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.965,0.965,0.035,111.0,0.0,111.0,True,True
kalshi,KXHOUSERACE-CA30-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.035,0.035,0.965,208.0,0.0,208.0,True,True
kalshi,KXHOUSERACE-CA31-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,80.0,0.0,80.0,True,True
kalshi,KXHOUSERACE-CA31-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA32-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA32-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,102.0,0.0,102.0,True,True
kalshi,KXHOUSERACE-CA33-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.945,0.945,0.055,5388.0,0.0,5388.0,True,True
kalshi,KXHOUSERACE-CA33-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,249.0,0.0,249.0,True,True
kalshi,KXHOUSERACE-CA34-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,42.0,0.0,32.0,True,True
kalshi,KXHOUSERACE-CA34-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,627.0,0.0,627.0,True,True
kalshi,KXHOUSERACE-CA35-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,81.0,0.0,81.0,True,True
kalshi,KXHOUSERACE-CA35-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,81.0,0.0,81.0,True,True
kalshi,KXHOUSERACE-CA36-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.94,0.94,0.06,214.0,0.0,159.0,True,True
kalshi,KXHOUSERACE-CA36-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.06,0.06,0.94,3814.0,0.0,1311.0,True,True
kalshi,KXHOUSERACE-CA37-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.945,0.945,0.055,274.0,0.0,270.0,True,True
kalshi,KXHOUSERACE-CA37-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.055,0.055,0.945,357.0,0.0,357.0,True,True
kalshi,KXHOUSERACE-CA38-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.945,0.945,0.055,115.0,0.0,60.0,True,True
kalshi,KXHOUSERACE-CA38-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.035,0.035,0.965,571.0,0.0,571.0,True,True
kalshi,KXHOUSERACE-CA39-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.935,0.935,0.065,372.0,0.0,30.0,True,True
kalshi,KXHOUSERACE-CA39-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.065,0.065,0.935,1454.0,0.0,1304.0,True,True
kalshi,KXHOUSERACE-CA42-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA42-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA43-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,81.0,0.0,81.0,True,True
kalshi,KXHOUSERACE-CA43-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,81.0,0.0,81.0,True,True
kalshi,KXHOUSERACE-CA44-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,100.0,0.0,100.0,True,True
kalshi,KXHOUSERACE-CA44-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA46-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.925,0.925,0.075,11.0,0.0,6.0,True,True
kalshi,KXHOUSERACE-CA46-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.075,0.075,0.925,807.0,0.0,807.0,True,True
kalshi,KXHOUSERACE-CA48-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.81,0.81,0.19,428.0,0.0,173.0,True,True
kalshi,KXHOUSERACE-CA48-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.19,0.19,0.81,3541.0,0.0,1782.0,True,True
kalshi,KXHOUSERACE-CA50-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.935,0.935,0.065,656.0,0.0,110.0,True,True
kalshi,KXHOUSERACE-CA50-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.055,0.055,0.945,1090.0,0.0,872.0,True,True
kalshi,KXHOUSERACE-CA51-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,80.0,0.0,80.0,True,True
kalshi,KXHOUSERACE-CA51-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CA52-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,11276.0,0.0,2980.0,True,True
kalshi,KXHOUSERACE-CA52-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.035,0.035,0.965,425.0,0.0,425.0,True,True
kalshi,KXHOUSERACE-CO01-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.915,0.915,0.085,2.0,0.0,2.0,True,True
kalshi,KXHOUSERACE-CO01-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.085,0.085,0.915,561.0,0.0,561.0,True,True
kalshi,KXHOUSERACE-CO02-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.95,0.95,0.05,200.0,0.0,100.0,True,True
kalshi,KXHOUSERACE-CO02-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.045,0.045,0.955,1771.0,0.0,1771.0,True,True
kalshi,KXHOUSERACE-CO04-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.315,0.315,0.685,2881.0,0.0,996.0,True,True
kalshi,KXHOUSERACE-CO04-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.685,0.685,0.315,1753.0,0.0,1430.0,True,True
kalshi,KXHOUSERACE-CO05-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.305,0.305,0.695,1442.0,0.0,1421.0,True,True
kalshi,KXHOUSERACE-CO05-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.695,0.695,0.305,4178.0,0.0,3874.0,True,True
kalshi,KXHOUSERACE-CO06-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CO06-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,303.0,0.0,303.0,True,True
kalshi,KXHOUSERACE-CO07-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.955,0.955,0.045,1375.0,0.0,1295.0,True,True
kalshi,KXHOUSERACE-CO07-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.045,0.045,0.955,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CT01-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.965,0.965,0.035,2734.0,0.0,2651.0,True,True
kalshi,KXHOUSERACE-CT01-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,306.0,0.0,306.0,True,True
kalshi,KXHOUSERACE-CT02-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.98,0.98,0.02,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CT02-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.02,0.02,0.98,250.0,0.0,250.0,True,True
kalshi,KXHOUSERACE-CT03-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.975,0.975,0.025,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CT03-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,289.0,0.0,289.0,True,True
kalshi,KXHOUSERACE-CT04-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-CT04-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,0.0,0.0,0.0,True,True
kalshi,KXHOUSERACE-DEAL-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.985,0.985,0.015,85.0,0.0,85.0,True,True
kalshi,KXHOUSERACE-DEAL-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.015,0.015,0.985,1.0,0.0,1.0,True,True
kalshi,KXHOUSERACE-FL01-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.065,0.065,0.935,313.0,0.0,313.0,True,True
kalshi,KXHOUSERACE-FL01-26-R,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.935,0.935,0.065,1.0,0.0,1.0,True,True
kalshi,KXHOUSERACE-FL02-26-D,2026-02-26,2026-02-26T08:50:31.901806Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.135,0.135,0.865,3144.0,0.0,1421.0,True,True
